SaleID,PropertyID,SaleDate,SalePrice,LegalReference,SoldAsVacant
641,2054,2013-04-30,150000.0,20130502-0044000,0.0
642,22733,2014-10-28,179900.0,20141029-0099757,0.0
643,15565,2014-05-12,144000.0,20140519-0042684,0.0
644,45318,2016-03-17,174900.0,20160318-0026054,0.0
645,48755,2016-05-04,187500.0,20160506-0045381,0.0
646,4540,2013-06-07,130000.0,20130612-0059701,0.0
647,41949,2015-12-03,136000.0,20151207-0122808,0.0
648,36529,2015-08-18,136000.0,20150821-0084711,0.0
649,10784,2013-12-16,169900.0,20140102-0000246,0.0
650,29502,2015-04-29,195000.0,20150504-0040295,0.0
651,34787,2015-07-31,144000.0,20150804-0076920,0.0
652,23931,2014-11-12,145000.0,20141113-0104701,0.0
653,18393,2014-07-25,133000.0,20140801-0068809,0.0
654,19833,2014-08-01,160000.0,20140807-0070977,0.0
655,51993,2016-07-14,199900.0,20160725-0076431,0.0
656,22757,2014-10-20,145000.0,20141027-0098731,0.0
657,48756,2016-05-16,115000.0,20160520-0050519,0.0
658,18394,2014-07-14,99495.0,20140716-0062850,0.0
659,18395,2014-07-11,153000.0,20140718-0063682,0.0
660,33054,2015-06-04,230000.0,20150608-0053739,0.0
661,22758,2014-10-30,181900.0,20141103-0101147,0.0
662,25053,2014-12-05,160000.0,20141222-0116929,0.0
663,46913,2016-04-13,147000.0,20160414-0035696,0.0
664,39439,2015-10-09,105000.0,20151012-0103659,0.0
666,5830,2013-07-16,118200.0,20130722-0075287,0.0
667,50614,2016-06-10,201500.0,20160614-0060109,0.0
668,48757,2016-05-16,215000.0,20160519-0050438,0.0
669,23932,2014-11-17,145000.0,20141125-0108722,0.0
670,36530,2015-08-19,144000.0,20150821-0084776,0.0
671,40685,2015-11-10,90000.0,20151113-0115426,0.0
672,21327,2014-09-16,127000.0,20140923-0087062,0.0
673,22759,2014-10-24,90000.0,20141027-0098602,0.0
674,4541,2013-06-07,87000.0,20130613-0060309,0.0
675,2091,2013-04-19,160000.0,20130422-0039627,0.0
676,5831,2013-07-07,54000.0,20130715-0072604,0.0
677,9815,2013-11-13,130000.0,20131114-0117690,0.0
678,26239,2015-01-29,125000.0,20150205-0010860,0.0
679,5832,2013-07-02,96600.0,20130710-0071509,0.0
680,1218,2013-03-11,105900.0,20130315-0026054,0.0
681,19834,2014-08-08,145000.0,20140813-0073184,0.0
682,56066,2016-10-05,163000.0,20161007-0106454,0.0
683,51994,2016-07-15,160000.0,20160720-0074493,0.0
684,33055,2015-06-09,128000.0,20150611-0055135,0.0
685,46914,2016-04-14,136400.0,20160418-0037001,0.0
686,39461,2015-10-26,112000.0,20151030-0110591,0.0
687,38110,2015-09-04,145000.0,20150908-0091056,0.0
688,15566,2014-05-23,121500.0,20140527-0045278,0.0
689,46915,2016-04-11,145000.0,20160413-0035200,0.0
690,34788,2015-07-24,100000.0,20150818-0083222,0.0
691,50615,2016-06-17,170000.0,20160620-0062744,0.0
692,41950,2015-12-11,95000.0,20151215-0125845,0.0
693,45319,2016-03-24,164900.0,20160328-0028500,0.0
694,34789,2015-07-14,162000.0,20150717-0069903,0.0
696,18396,2014-07-02,117500.0,20140703-0058721,0.0
697,15567,2014-05-29,60000.0,20140602-0047317,0.0
698,23933,2014-11-06,154000.0,20141107-0102945,0.0
699,31107,2015-05-22,139900.0,20150602-0051263,0.0
700,14446,2014-04-02,71000.0,20140407-0028792,0.0
701,45320,2016-03-09,93000.0,20160329-0029383,0.0
702,10785,2013-12-26,88000.0,20140103-0000826,0.0
703,25054,2014-12-15,83500.0,20141222-0116684,0.0
704,34791,2015-07-24,100000.0,20150818-0083228,0.0
705,50616,2016-06-17,170000.0,20160620-0062744,0.0
706,19835,2014-08-04,129000.0,20140807-0071254,0.0
707,5833,2013-07-02,96600.0,20130710-0071509,0.0
708,41951,2015-12-22,107000.0,20151230-0131274,0.0
709,38111,2015-09-01,96000.0,20150909-0091678,0.0
845,7023,2013-08-30,129900.0,20130905-0093821,0.0
846,31224,2015-05-08,236000.0,20150514-0044174,0.0
847,51995,2016-07-19,265000.0,20160722-0075628,0.0
848,4542,2013-06-27,199500.0,20130628-0066797,0.0
849,33056,2015-06-26,175000.0,20150630-0062610,0.0
850,14447,2014-04-16,184900.0,20140421-0032987,0.0
851,18397,2014-07-24,136000.0,20140728-0066701,0.0
852,675,2013-02-06,70000.0,20130214-0015005,0.0
853,51996,2016-07-22,135000.0,20160726-0076626,0.0
854,48758,2016-05-23,175000.0,20160523-0051462,0.0
855,18398,2014-07-24,144400.0,20140725-0066145,0.0
856,4543,2013-06-18,180900.0,20130625-0064975,0.0
857,33057,2015-06-19,245000.0,20150619-0059074,0.0
859,36532,2015-08-13,245000.0,25015081- 008375,0.0
860,18399,2014-07-22,190000.0,20140723-0065335,0.0
861,4544,2013-06-21,140000.0,20130626-0065848,0.0
862,51997,2016-07-20,150000.0,20160722-0075666,0.0
863,19836,2014-08-25,160000.0,20140827-0078160,0.0
864,15568,2014-05-29,121000.0,20140530-0046597,0.0
865,41952,2015-12-01,148000.0,20151203-0122086,0.0
866,14448,2014-04-03,145000.0,20140408-0029177,0.0
867,45321,2016-03-17,151000.0,20160321-0026432,0.0
899,31225,2015-05-29,215000.0,20150603-0051641,0.0
900,56068,2016-10-13,175000.0,20161018-0109802,0.0
901,3283,2013-05-31,216000.0,20130606-0057430,0.0
902,4545,2013-06-18,190000.0,20130619-0062669,0.0
903,18401,2014-07-09,329000.0,20140715-0062430,0.0
904,5834,2013-07-23,169500.0,20130726-0077834,0.0
905,2092,2013-04-05,225000.0,20130408-0034370,0.0
906,19838,2014-08-15,238000.0,20140819-0075116,0.0
907,29503,2015-04-14,170000.0,20150417-0034343,0.0
908,9817,2013-11-04,88000.0,20131106-0114961,0.0
909,39463,2015-10-14,118250.0,20151015-0104897,0.0
910,41955,2015-12-22,129000.0,20151229-0130436,0.0
911,9818,2013-11-12,109900.0,20131119-0119038,0.0
912,51998,2016-07-08,230000.0,20160711-0070528,0.0
913,26240,2015-01-30,81000.0,20150202-0009276,0.0
914,14450,2014-04-14,130500.0,20140415-0031414,0.0
915,41956,2015-12-22,145000.0,20151228-0129665,0.0
916,48760,2016-05-13,172500.0,20160520-0050464,0.0
917,48761,2016-05-13,172500.0,20160652-0005046,0.0
918,28182,2015-03-02,110000.0,20150303-0018650,0.0
919,3284,2013-05-10,130000.0,20130516-0049357,0.0
920,38112,2015-09-25,157000.0,20151001-0099945,0.0
921,34793,2015-07-10,146000.0,20150716-0069491,0.0
922,45324,2016-03-04,135000.0,20160311-0023560,0.0
923,48762,2016-05-25,182000.0,20160601-0055163,0.0
924,22760,2014-10-10,75000.0,20141021-0096876,0.0
925,21328,2014-09-26,98500.0,20140930-0089876,0.0
926,27170,2015-02-04,91000.0,20150206-0011347,0.0
927,33059,2015-06-05,92000.0,20150707-0065655,0.0
928,33060,2015-06-19,127900.0,20150709-0066660,0.0
929,4546,2013-06-21,85000.0,20130625-0065032,0.0
949,39465,2015-10-19,130000.0,20151021-0107020,0.0
950,52000,2016-07-22,134900.0,20160726-0076681,0.0
951,19839,2014-08-12,132000.0,20140819-0075079,0.0
952,43109,2016-01-28,155000.0,20160201-0009710,0.0
953,13383,2014-03-27,130000.0,20140402-0027365,0.0
954,2094,2013-04-12,131900.0,20130422-0039808,0.0
956,13384,2014-03-07,111708.0,20140311-0020321,0.0
957,54627,2016-09-30,369900.0,20161005-0105153,0.0
958,36535,2015-08-12,300000.0,20150813-0081368,0.0
1098,53164,2016-08-17,200000.0,20160824-0088369,0.0
1099,31228,2015-05-28,148900.0,20150529-0049832,0.0
1100,50627,2016-06-24,152800.0,20160628-0065804,0.0
1101,18405,2014-07-15,85900.0,20140723-0065348,0.0
1102,38115,2015-09-11,86000.0,20150915-0093498,0.0
1103,50628,2016-06-06,152000.0,20160613-0059370,0.0
1104,39466,2015-10-14,130000.0,20151021-0106999,0.0
1105,21331,2014-09-10,110000.0,20140925-0088380,0.0
1106,11712,2014-01-31,105500.0,20140207-0011096,0.0
1107,43117,2016-01-14,120000.0,20160120-0005876,0.0
1108,10788,2013-12-06,130500.0,20131231-0131193,0.0
1109,18406,2014-07-17,122000.0,20140722-0064988,0.0
1110,11713,2014-01-17,87500.0,20140127-0007148,0.0
1111,14453,2014-04-10,83000.0,20140411-0030480,0.0
1112,53165,2016-08-12,155000.0,20160815-0084700,0.0
1113,18407,2014-07-23,81000.0,20140728-0066998,0.0
1114,53166,2016-08-26,147000.0,20160831-0091348,0.0
1115,48775,2016-05-20,84250.0,20160524-0051791,0.0
1116,43118,2016-01-29,350000.0,20160204-0010954,0.0
1117,43119,2016-01-29,350000.0,20160204-0010954,0.0
1119,43120,2016-01-29,350000.0,20160204-0010954,0.0
1121,33062,2015-06-26,91500.0,20150702-0064130,0.0
1124,44099,2016-02-05,110000.0,20160222-0016486,0.0
1125,15572,2014-05-09,58500.0,20140516-0042201,0.0
1126,33063,2015-06-10,58000.0,20150611-0055131,0.0
1127,4550,2013-06-06,36850.0,20130611-0059145,0.0
1128,8008,2013-09-10,64900.0,20130912-0096187,0.0
1129,26241,2015-01-28,121708.0,20150212-0013046,0.0
1130,9819,2013-11-19,30000.0,20131205-0123932,
1131,43121,2016-01-29,350000.0,20160204-0010954,0.0
1132,48778,2016-05-06,162000.0,20160516-0048448,0.0
1133,29506,2015-04-20,100000.0,20150422-0035994,0.0
1134,2097,2013-04-16,60000.0,20130425-0041004,0.0
1135,43122,2016-01-08,88000.0,20160111-0002416,0.0
1136,43123,2016-01-29,350000.0,20160204-0010954,0.0
1137,4551,2013-06-18,72000.0,20130624-0064693,0.0
1138,52004,2016-07-15,95000.0,20160720-0074565,0.0
1139,54634,2016-09-19,209900.0,20160920-0099126,0.0
1140,27173,2015-02-13,169900.0,20150223-0015124,0.0
1141,22762,2014-10-08,170000.0,20141009-0093887,0.0
1142,29507,2015-04-24,125000.0,20150427-0037464,0.0
1143,27174,2015-02-06,139900.0,20150211-0012569,0.0
1144,16952,2014-06-12,85000.0,20140612-0051298,0.0
1145,15573,2014-05-13,75000.0,20140516-0042189,0.0
1146,16953,2014-06-13,116000.0,20140617-0052592,0.0
1147,11714,2014-01-28,116000.0,20140131-0008690,0.0
1148,21332,2014-09-23,86000.0,20140925-0088571,0.0
1149,52005,2016-07-14,129900.0,20160726-0076578,0.0
1150,28184,2015-03-13,131000.0,20150327-0026538,0.0
1151,48779,2016-05-19,80000.0,20160524-0052005,0.0
1152,56076,2016-10-24,150900.0,20161026-0113000,0.0
1153,41961,2015-12-15,103000.0,20151217-0126989,0.0
1172,14641,2014-04-02,89600.0,20140404-0028003,0.0
1192,10759,2013-12-23,80000.0,20140106-0001266,0.0
1193,33037,2015-06-25,175000.0,20150630-0062978,0.0
1194,53127,2016-08-29,106000.0,20160831-0091317,0.0
1196,18375,2014-07-30,187000.0,20140805-0070073,0.0
1197,53128,2016-08-05,250000.0,20160809-0082614,0.0
1198,36513,2015-08-21,120500.0,20150824-0085231,0.0
1224,22735,2014-10-01,173600.0,20141008-0093360,0.0
1225,10760,2013-12-06,169900.0,20131211-0125356,0.0
1226,26222,2015-01-05,274000.0,20150106-0001284,0.0
1273,46869,2016-04-07,155000.0,20160411-0034322,0.0
1274,39444,2015-10-16,210000.0,20151023-0108048,0.0
1275,43086,2016-01-28,190000.0,20160217-0015015,0.0
1276,46870,2016-04-22,228900.0,20160426-0040280,0.0
1277,29489,2015-04-14,163000.0,20150420-0034693,0.0
1278,34769,2015-07-29,165000.0,20150731-0075648,0.0
1279,48735,2016-05-06,140000.0,20160509-0045462,0.0
1280,28166,2015-03-31,184000.0,20150402-0028641,0.0
1281,5820,2013-07-19,78100.0,20130724-0076661,0.0
1282,14437,2014-04-18,215000.0,20140423-0034053,0.0
1283,14438,2014-04-29,212000.0,20140430-0036512,0.0
1284,21310,2014-09-05,279900.0,20140916-0084665,0.0
1287,13365,2014-03-14,130000.0,20140326-0024811,0.0
1288,8913,2013-10-15,133000.0,20131017-0108843,0.0
1289,34770,2015-07-21,143000.0,20150724-0072894,0.0
1290,48736,2016-05-13,115000.0,20160516-0048178,0.0
1291,5821,2013-07-10,135000.0,20130711-0071939,0.0
1292,46871,2016-04-29,177000.0,20160503-0043597,0.0
1293,31089,2015-05-22,137000.0,20150526-0048325,0.0
1294,7007,2013-08-28,173000.0,20130830-0091912,0.0
1295,53132,2016-08-29,141000.0,20160830-0090814,0.0
1296,18378,2014-07-10,256500.0,20140715-0062223,0.0
1297,29490,2015-04-30,19500.0,20150505-0040745,1.0
1313,51981,2016-07-07,195000.0,20160711-0070610,0.0
1314,7986,2013-09-12,39000.0,20130913-0096735,1.0
1315,19817,2014-08-11,145000.0,20140815-0074201,0.0
1316,21311,2014-09-03,95000.0,20140904-0080982,0.0
1317,25033,2014-12-01,153000.0,20141204-0111112,0.0
1318,23917,2014-11-12,118000.0,20141117-0105681,0.0
1319,670,2013-02-15,160000.0,20130222-0018193,0.0
1320,34771,2015-07-31,145900.0,20150804-0077365,0.0
1321,51982,2016-07-14,150000.0,20160719-0074182,0.0
1322,51983,2016-07-05,220000.0,20160708-0070057,0.0
1323,45299,2016-03-08,201000.0,20160311-0023569,0.0
1324,50593,2016-06-09,130000.0,20160613-0059280,0.0
1325,50594,2016-06-10,140000.0,20160615-0060809,0.0
1326,46872,2016-04-29,150000.0,20160503-0043369,0.0
1327,29493,2015-04-17,80125.0,20150420-0035165,0.0
1328,19818,2014-08-28,145000.0,20140902-0079693,0.0
1329,27165,2015-02-20,131000.0,20150225-0016089,0.0
1330,40673,2015-11-05,189900.0,20151125-0119482,0.0
1331,9805,2013-11-21,128000.0,20131204-0123636,0.0
1332,22738,2014-10-02,123500.0,20141006-0092262,0.0
1333,33038,2015-06-01,148000.0,20150605-0053012,0.0
1334,13366,2014-03-07,120000.0,20140312-0020838,0.0
1335,21312,2014-09-16,113000.0,20140925-0088462,0.0
1336,31090,2015-05-08,155000.0,20150513-0044079,0.0
1337,22739,2014-10-02,110000.0,20141008-0093466,0.0
1339,9806,2013-11-15,127500.0,20131119-0119297,0.0
1340,38088,2015-09-10,131700.0,20150911-0092472,0.0
1341,53134,2016-08-23,171475.0,20160826-0089464,0.0
1342,34772,2015-07-02,165000.0,20150710-0067104,0.0
1343,34773,2015-07-31,90000.0,20150810-0079498,0.0
1344,245,2013-01-04,100.0,20130129-0009438,0.0
1345,40674,2015-11-13,172000.0,20151116-0116131,0.0
1346,19819,2014-08-19,205000.0,20140822-0076570,0.0
1347,5822,2013-07-10,122500.0,20130715-0073015,0.0
1348,48738,2016-05-09,197000.0,20160511-0046742,0.0
1349,7987,2013-09-10,115000.0,20130916-0097173,0.0
1350,28167,2015-03-13,110000.0,20150327-0026426,0.0
1351,15550,2014-05-08,132000.0,20140513-0040844,0.0
1352,11703,2014-01-31,110000.0,20140207-0010966,0.0
1353,39445,2015-10-08,115000.0,20151013-0104282,0.0
1354,56045,2016-10-04,143500.0,20161005-0105372,0.0
1355,13367,2014-03-28,130000.0,20140331-0026507,0.0
1356,33039,2015-06-03,144500.0,20150608-0053481,0.0
1357,45300,2016-03-08,110000.0,20160314-0024014,0.0
1358,22740,2014-10-31,135000.0,20141105-0102079,0.0
1359,21313,2014-09-29,170000.0,20141002-0091212,0.0
1360,53135,2016-08-12,131500.0,20160816-0085277,0.0
1361,19820,2014-08-15,127000.0,20140820-0075569,0.0
1362,31091,2015-05-22,178000.0,20150528-0049283,0.0
1363,31092,2015-05-05,159900.0,20150508-0042495,0.0
1364,43087,2016-01-27,170000.0,20160128-0008451,0.0
1365,28168,2015-03-18,109000.0,20150323-0024462,0.0
1366,40675,2015-11-10,168000.0,20151208-0123600,0.0
1367,7008,2013-08-28,149900.0,20130829-0091162,0.0
1368,39446,2015-10-15,149900.0,20151019-0105837,0.0
1369,39447,2015-10-08,160000.0,20151009-0103124,0.0
1370,45301,2016-03-25,163000.0,20160405-0032415,0.0
1371,44087,2016-02-26,145000.0,20160229-0019024,0.0
1372,39448,2015-10-05,180000.0,20151013-0104220,0.0
1373,11704,2014-01-29,163000.0,20140205-0010205,0.0
1374,38089,2015-09-09,145000.0,20150911-0092422,0.0
1375,10771,2013-12-16,105000.0,20131220-0128622,0.0
1376,21314,2014-09-05,70000.0,20140910-0082751,0.0
1377,28169,2015-03-06,135000.0,20150312-0021081,0.0
1378,51984,2016-07-08,205000.0,20160712-0071267,0.0
1379,7988,2013-09-13,94000.0,20130918-0098177,0.0
1380,31093,2015-05-27,132900.0,20150528-0049298,0.0
1389,11705,2014-01-21,124000.0,20140124-0006600,0.0
1390,22741,2014-10-10,124900.0,20141015-0095235,0.0
1391,53137,2016-08-26,181500.0,20160830-0090582,0.0
1392,246,2013-01-31,136600.0,20130201-0010680,0.0
1393,41937,2015-12-29,148000.0,20151229-0130825,0.0
1394,46874,2016-04-13,229944.0,20160415-0036317,0.0
1395,21315,2014-09-19,114000.0,20140922-0086900,0.0
1396,21316,2014-09-19,114000.0,20140922-0086900,0.0
1398,19821,2014-08-07,104000.0,20140814-0073666,0.0
1399,18379,2014-07-30,133300.0,20140811-0072037,0.0
1400,31094,2015-05-07,115000.0,20150513-0043712,0.0
1401,27166,2015-02-13,171444.0,20150218-0013786,0.0
1402,23918,2014-11-05,107500.0,20141107-0103130,0.0
1403,44088,2016-02-24,155000.0,20160226-0018404,0.0
1404,25034,2014-12-12,125000.0,20141215-0114527,0.0
1405,36516,2015-08-04,130000.0,20150807-0078817,0.0
1406,38092,2015-09-30,160000.0,20151006-0102004,0.0
1407,41938,2015-12-24,134900.0,20151228-0129941,0.0
1408,40676,2015-11-13,335000.0,20151116-0115755,0.0
1409,46875,2016-04-04,300000.0,20160407-0033421,0.0
1410,2056,2013-04-22,193000.0,20130426-0041650,0.0
1411,2057,2013-04-19,221900.0,20130424-0040706,0.0
1412,7009,2013-08-28,235000.0,20130830-0091759,0.0
1413,13369,2014-03-28,191000.0,20140403-0027714,0.0
1414,39449,2015-10-07,305000.0,20151008-0102907,0.0
1415,18380,2014-07-15,187500.0,20140717-0063336,0.0
1416,2058,2013-04-17,18000.0,20130422-0039394,
1417,8915,2013-10-17,255000.0,20131021-0109361,0.0
1418,50595,2016-06-16,333900.0,20160617-0061458,0.0
1420,34798,2015-07-31,280000.0,20150806-0078446,0.0
1421,14454,2014-04-15,156700.0,20140423-0034112,0.0
1422,43124,2016-01-27,130000.0,20160202-0010142,0.0
1423,5835,2013-07-15,120000.0,20130717-0073845,0.0
1424,41962,2015-12-03,169500.0,20151214-0125387,0.0
1425,26242,2015-01-28,164900.0,20150130-0008884,0.0
1426,26243,2015-01-28,164900.0,20150130-0008883,0.0
1427,22763,2014-10-10,159900.0,20141017-0095922,0.0
1428,38116,2015-09-18,180000.0,20150930-0099186,0.0
1429,33066,2015-06-18,158000.0,20150622-0059708,0.0
1430,22764,2014-10-08,125000.0,20141010-0094205,0.0
1431,50630,2016-06-30,221000.0,20160705-0068642,0.0
1432,53168,2016-08-09,175000.0,20160810-0083115,0.0
1433,18408,2014-07-30,150000.0,20140731-0068248,0.0
1434,13386,2014-03-26,130000.0,20140401-0026802,0.0
1435,29510,2015-04-30,190500.0,20150504-0040100,0.0
1436,33067,2015-06-29,36000.0,20150630-0062718,1.0
1437,53169,2016-08-22,240000.0,20160824-0088827,0.0
1438,36542,2015-08-03,113200.0,20150805-0077671,0.0
1439,19843,2014-08-15,173500.0,20140818-0074721,0.0
1440,19844,2014-08-06,230000.0,20140811-0071977,0.0
1441,26244,2015-01-07,185000.0,20150109-0002445,0.0
1442,50631,2016-06-08,190000.0,20160617-0061778,0.0
1443,46926,2016-04-29,215861.0,20160502-0042590,0.0
1444,41963,2015-12-29,149900.0,20151231-0131508,0.0
1445,19845,2014-08-22,142900.0,20140827-0078171,0.0
1446,38117,2015-09-30,75000.0,20151005-0101143,0.0
1447,46927,2016-04-15,162000.0,20160418-0036933,0.0
1448,40689,2015-11-09,117728.0,20151112-0115001,0.0
1449,43125,2016-01-14,45000.0,20160119-0004699,0.0
1450,43126,2016-01-14,49000.0,20160216-0014049,0.0
1451,29511,2015-04-17,90200.0,20150421-0035344,0.0
1452,16954,2014-06-23,170000.0,20140624-0054948,0.0
1454,33068,2015-06-09,250000.0,20150611-0055306,0.0
1455,33069,2015-06-24,140000.0,20150713-0067976,0.0
1456,36543,2015-08-25,157000.0,20150826-0086128,0.0
1457,15574,2014-05-23,89900.0,20140602-0047361,0.0
1458,8923,2013-10-25,94500.0,20131029-0112287,0.0
1459,12415,2014-02-28,80000.0,20140310-0019830,0.0
1460,46928,2016-04-22,145000.0,20160425-0039974,0.0
1461,22765,2014-10-24,263000.0,20141027-0098886,0.0
1462,53170,2016-08-22,289900.0,20160824-0088501,0.0
1463,4552,2013-06-14,175000.0,20130617-0061613,0.0
1464,2098,2013-04-30,229900.0,20130502-0044163,0.0
1465,48780,2016-05-12,185000.0,20160516-0048372,0.0
1466,44102,2016-02-04,195000.0,20160210-0012880,0.0
1467,16955,2014-06-17,191000.0,20140620-0054090,0.0
1468,15575,2014-05-15,144100.0,20140520-0043039,0.0
1469,43127,2016-01-04,243000.0,20160106-0001174,0.0
1470,46929,2016-04-28,279900.0,20160505-0044436,0.0
1471,22766,2014-10-24,199900.0,20141030-0100091,0.0
1472,10789,2013-12-13,271900.0,20131217-0127556,0.0
1473,15576,2014-05-23,177000.0,20140602-0047252,0.0
1474,40690,2015-11-11,160000.0,20151117-0116620,0.0
1475,3287,2013-05-29,210000.0,20130531-0054819,0.0
1476,52008,2016-07-11,249900.0,20160713-0071785,0.0
1477,48781,2016-05-05,250000.0,20160509-0045547,0.0
1478,28185,2015-03-30,190000.0,20150406-0029216,0.0
1479,40691,2015-11-10,175000.0,20151112-0114905,0.0
1480,3288,2013-05-24,136000.0,20130604-0056295,0.0
1481,31230,2015-05-15,372000.0,20150608-0053305,0.0
1482,44103,2016-02-26,195000.0,20160302-0019910,0.0
1506,52009,2016-07-15,110000.0,20160718-0073790,0.0
1507,13388,2014-03-31,134900.0,20140401-0027044,0.0
1508,39467,2015-10-19,120000.0,20151021-0107004,0.0
1509,19846,2014-08-08,144000.0,20140813-0073006,0.0
1510,15578,2014-05-15,125900.0,20140520-0043378,0.0
1511,5837,2013-07-03,105000.0,20130709-0070743,0.0
1512,13389,2014-03-27,63075.0,20140328-0025645,0.0
1513,2099,2013-04-03,60000.0,20130404-0033223,0.0
1514,40692,2015-11-30,160000.0,20151201-0121179,0.0
1515,48783,2016-05-13,89500.0,20160517-0049303,0.0
1516,33071,2015-06-09,55000.0,20150611-0055304,0.0
1517,46931,2016-04-01,141000.0,20160406-0032772,0.0
1518,28186,2015-03-20,97900.0,20150323-0024537,0.0
1519,14455,2014-04-18,110000.0,20140501-0036942,0.0
1520,54638,2016-09-19,142000.0,20160921-0099373,0.0
1521,26246,2015-01-23,100000.0,20150127-0007810,0.0
1524,22742,2014-10-30,385000.0,20141112-0103955,0.0
1525,5823,2013-07-01,80000.0,20130703-0069254,0.0
1526,41939,2015-12-22,121000.0,20151231-0131734,0.0
1527,39450,2015-10-15,144330.0,20151019-0105874,0.0
1528,36517,2015-08-20,81500.0,20150821-0084723,0.0
1529,22743,2014-10-09,165000.0,20141014-0094555,0.0
1530,40677,2015-11-24,90000.0,20151130-0120590,0.0
1531,1212,2013-03-28,66000.0,20130401-0031281,0.0
1532,34774,2015-07-14,102000.0,20150721-0071183,0.0
1533,50596,2016-06-13,188000.0,20160615-0060454,0.0
1534,41940,2015-12-10,187496.0,20151214-0125478,0.0
1535,29494,2015-04-10,139900.0,20150415-0033252,0.0
1539,4529,2013-06-14,130000.0,20130618-0062225,0.0
1540,5824,2013-07-11,70000.0,20130715-0072757,0.0
